day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
0,500500,AMETHYSTS,9998,10,9995.0,30.0,,,10005,30,,,,,10001.5,0.0
0,500500,STARFRUIT,5064,2,5059.0,30.0,,,5066,30,,,,,5065.0,0.0
0,500600,AMETHYSTS,9996,2,9995.0,29.0,,,10002,9,10004.0,2.0,10005.0,29.0,9999.0,0.0
0,500600,STARFRUIT,5059,2,5058.0,29.0,,,5065,2,5066.0,29.0,,,5062.0,0.0
0,500700,STARFRUIT,5058,30,,,,,5063,2,5065.0,30.0,,,5060.5,0.0
0,500700,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
0,500800,STARFRUIT,5060,1,5059.0,26.0,,,5066,26,,,,,5063.0,0.0
0,500800,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
0,500900,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
0,500900,STARFRUIT,5065,1,5059.0,21.0,,,5066,21,,,,,5065.5,0.0
0,501000,STARFRUIT,5059,27,,,,,5066,27,,,,,5062.5,0.0
0,501000,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
0,501100,STARFRUIT,5059,28,,,,,5064,2,5065.0,1.0,5066.0,27.0,5061.5,0.0
0,501100,AMETHYSTS,10002,2,9998.0,2.0,9996.0,1.0,10004,1,10005.0,27.0,,,10003.0,0.0
0,501200,STARFRUIT,5059,25,,,,,5066,25,,,,,5062.5,0.0
0,501200,AMETHYSTS,10002,8,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,0.0
0,501300,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
0,501300,STARFRUIT,5059,29,,,,,5066,29,,,,,5062.5,0.0
0,501400,STARFRUIT,5061,5,5060.0,22.0,,,5067,22,,,,,5064.0,0.0
0,501400,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
0,501500,STARFRUIT,5066,1,5061.0,1.0,5060.0,30.0,5067,30,,,,,5066.5,0.0
0,501500,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
0,501600,STARFRUIT,5060,21,,,,,5067,21,,,,,5063.5,0.0
0,501600,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
0,501700,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
0,501700,STARFRUIT,5059,26,,,,,5066,26,,,,,5062.5,0.0
0,501800,STARFRUIT,5060,2,5059.0,26.0,,,5066,28,,,,,5063.0,0.0
0,501800,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
0,501900,STARFRUIT,5059,22,,,,,5064,3,5066.0,22.0,,,5061.5,0.0
0,501900,AMETHYSTS,10002,4,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10003.0,0.0
0,520000,STARFRUIT,5062,26,,,,,5069,26,,,,,5065.5,0.0
0,520000,AMETHYSTS,9998,6,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,0.0
0,520100,AMETHYSTS,9996,1,9995.0,20.0,,,10002,2,10004.0,1.0,10005.0,20.0,9999.0,0.0
0,520100,STARFRUIT,5063,1,5062.0,20.0,,,5069,21,,,,,5066.0,0.0
0,520200,STARFRUIT,5063,24,,,,,5068,5,5069.0,1.0,5070.0,23.0,5065.5,0.0
0,520200,AMETHYSTS,9996,1,9995.0,23.0,,,10002,6,10004.0,1.0,10005.0,23.0,9999.0,0.0
0,520300,STARFRUIT,5063,24,,,,,5070,24,,,,,5066.5,0.0
0,520300,AMETHYSTS,9998,6,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,0.0
0,520400,STARFRUIT,5062,28,,,,,5063,1,5067.0,2.0,5069.0,28.0,5062.5,0.0
0,520400,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
0,520500,AMETHYSTS,9996,2,9995.0,20.0,,,10002,3,10004.0,2.0,10005.0,20.0,9999.0,0.0
0,520500,STARFRUIT,5062,22,,,,,5069,22,,,,,5065.5,0.0
0,520600,STARFRUIT,5062,28,,,,,5067,4,5069.0,28.0,,,5064.5,0.0
0,520600,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
0,520700,STARFRUIT,5062,21,,,,,5069,21,,,,,5065.5,0.0
0,520700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
0,520800,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
0,520800,STARFRUIT,5063,26,,,,,5069,1,5070.0,25.0,,,5066.0,0.0
0,520900,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
0,520900,STARFRUIT,5064,4,5063.0,25.0,,,5070,25,,,,,5067.0,0.0
0,521000,STARFRUIT,5063,24,,,,,5064,8,5070.0,24.0,,,5063.5,0.0
0,521000,AMETHYSTS,9996,2,9995.0,22.0,,,10002,8,10004.0,2.0,10005.0,22.0,9999.0,0.0
0,521100,AMETHYSTS,9995,26,,,,,10002,7,10005.0,26.0,,,9998.5,0.0
0,521100,STARFRUIT,5063,26,,,,,5070,26,,,,,5066.5,0.0
0,521200,AMETHYSTS,9996,2,9995.0,30.0,,,10002,1,10004.0,2.0,10005.0,30.0,9999.0,0.0
0,521200,STARFRUIT,5063,6,5062.0,32.0,,,5069,32,,,,,5066.0,0.0
0,521300,AMETHYSTS,10002,8,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,0.0
0,521300,STARFRUIT,5063,24,,,,,5069,2,5070.0,23.0,,,5066.0,0.0
0,521400,STARFRUIT,5063,25,,,,,5069,1,5070.0,24.0,,,5066.0,0.0
0,521400,AMETHYSTS,9998,6,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,0.0
0,521500,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
0,521500,STARFRUIT,5063,28,,,,,5069,1,5070.0,27.0,,,5066.0,0.0
0,521600,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
0,521600,STARFRUIT,5063,25,,,,,5068,7,5070.0,25.0,,,5065.5,0.0
0,521700,AMETHYSTS,10002,1,10000.0,5.0,9996.0,1.0,10004,1,10005.0,29.0,,,10003.0,0.0
0,521700,STARFRUIT,5066,5,5064.0,1.0,5063.0,29.0,5068,7,5070.0,30.0,,,5067.0,0.0
0,521800,STARFRUIT,5063,22,,,,,5070,23,,,,,5066.5,0.0
0,521800,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
0,521900,AMETHYSTS,9996,2,9995.0,22.0,,,10002,6,10004.0,2.0,10005.0,22.0,9999.0,0.0
0,521900,STARFRUIT,5064,2,5063.0,22.0,,,5070,24,,,,,5067.0,0.0
0,540000,AMETHYSTS,9998,7,9995.0,20.0,,,10005,20,,,,,10001.5,0.0
0,540000,STARFRUIT,5064,1,5058.0,20.0,,,5065,20,,,,,5064.5,0.0
0,540100,AMETHYSTS,9998,6,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0
0,540100,STARFRUIT,5058,22,,,,,5065,22,,,,,5061.5,0.0
0,540200,STARFRUIT,5058,30,,,,,5065,30,,,,,5061.5,0.0
0,540200,AMETHYSTS,9995,30,,,,,9998,2,10002.0,9.0,10005.0,30.0,9996.5,0.0
0,540300,AMETHYSTS,9996,1,9995.0,25.0,,,10002,7,10004.0,1.0,10005.0,25.0,9999.0,0.0
0,540300,STARFRUIT,5058,26,,,,,5064,1,5065.0,25.0,,,5061.0,0.0
0,540400,AMETHYSTS,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,0.0
0,540400,STARFRUIT,5058,27,,,,,5065,27,,,,,5061.5,0.0
0,540500,AMETHYSTS,9998,6,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0
0,540500,STARFRUIT,5058,26,,,,,5064,1,5065.0,25.0,,,5061.0,0.0
0,540600,STARFRUIT,5058,22,,,,,5065,22,,,,,5061.5,0.0
0,540600,AMETHYSTS,9996,2,9995.0,20.0,,,9998,4,10004.0,2.0,10005.0,20.0,9997.0,0.0
0,540700,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
0,540700,STARFRUIT,5057,21,,,,,5064,21,,,,,5060.5,0.0
0,540800,AMETHYSTS,9996,2,9995.0,28.0,,,10002,9,10004.0,2.0,10005.0,28.0,9999.0,0.0
0,540800,STARFRUIT,5058,2,5057.0,28.0,,,5062,5,5064.0,30.0,,,5060.0,0.0
0,540900,STARFRUIT,5063,1,5057.0,30.0,,,5064,30,,,,,5063.5,0.0
0,540900,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
0,541000,AMETHYSTS,10002,4,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,0.0
0,541000,STARFRUIT,5057,25,,,,,5064,25,,,,,5060.5,0.0
0,541100,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
0,541100,STARFRUIT,5058,1,5057.0,20.0,,,5064,21,,,,,5061.0,0.0
0,541200,AMETHYSTS,10002,1,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0,0.0
0,541200,STARFRUIT,5058,27,,,,,5064,1,5065.0,26.0,,,5061.0,0.0
0,541300,STARFRUIT,5058,27,,,,,5065,27,,,,,5061.5,0.0
0,541300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
0,541400,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
0,541400,STARFRUIT,5059,29,,,,,5065,1,5066.0,28.0,,,5062.0,0.0
0,541500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
0,541500,STARFRUIT,5059,29,,,,,5066,29,,,,,5062.5,0.0
0,541600,AMETHYSTS,9998,8,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,0.0
0,541600,STARFRUIT,5059,29,,,,,5066,29,,,,,5062.5,0.0
0,541700,STARFRUIT,5062,6,5059.0,24.0,,,5066,24,,,,,5064.0,0.0
0,541700,AMETHYSTS,10000,6,9998.0,3.0,9995.0,24.0,10005,24,,,,,10002.5,0.0
0,541800,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
0,541800,STARFRUIT,5059,24,,,,,5064,6,5066.0,25.0,,,5061.5,0.0
0,541900,AMETHYSTS,9996,1,9995.0,27.0,,,10002,7,10004.0,1.0,10005.0,27.0,9999.0,0.0
0,541900,STARFRUIT,5059,1,5058.0,27.0,,,5065,28,,,,,5062.0,0.0
0,560000,AMETHYSTS,9996,2,9995.0,26.0,,,10000,2,10004.0,2.0,10005.0,26.0,9998.0,0.0
0,560000,STARFRUIT,5065,28,,,,,5068,2,5071.0,2.0,5072.0,26.0,5066.5,0.0
0,560100,STARFRUIT,5064,25,,,,,5071,25,,,,,5067.5,0.0
0,560100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
0,560200,AMETHYSTS,10002,6,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0,0.0
0,560200,STARFRUIT,5065,6,5064.0,26.0,,,5071,28,,,,,5068.0,0.0
0,560300,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
0,560300,STARFRUIT,5064,26,,,,,5071,26,,,,,5067.5,0.0
0,560400,AMETHYSTS,9995,23,,,,,10002,9,10005.0,23.0,,,9998.5,0.0
0,560400,STARFRUIT,5064,23,,,,,5071,23,,,,,5067.5,0.0
0,560500,STARFRUIT,5066,2,5065.0,29.0,,,5071,2,5072.0,27.0,,,5068.5,0.0
0,560500,AMETHYSTS,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,0.0
0,560600,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
0,560600,STARFRUIT,5064,20,,,,,5071,20,,,,,5067.5,0.0
0,560700,AMETHYSTS,9998,10,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,0.0
0,560700,STARFRUIT,5065,5,5064.0,28.0,,,5071,28,,,,,5068.0,0.0
0,560800,AMETHYSTS,9998,10,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0
0,560800,STARFRUIT,5065,1,5064.0,21.0,,,5071,22,,,,,5068.0,0.0
0,560900,STARFRUIT,5065,30,,,,,5072,30,,,,,5068.5,0.0
0,560900,AMETHYSTS,9998,4,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,0.0
0,561000,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
0,561000,STARFRUIT,5065,22,,,,,5072,22,,,,,5068.5,0.0
0,561100,AMETHYSTS,9995,29,,,,,10002,1,10005.0,29.0,,,9998.5,0.0
0,561100,STARFRUIT,5064,29,,,,,5069,1,5071.0,29.0,,,5066.5,0.0
0,561200,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
0,561200,STARFRUIT,5064,29,,,,,5065,5,5071.0,29.0,,,5064.5,0.0
0,561300,STARFRUIT,5064,22,,,,,5069,7,5071.0,22.0,,,5066.5,0.0
0,561300,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
0,561400,AMETHYSTS,9996,1,9995.0,24.0,,,10002,10,10004.0,1.0,10005.0,24.0,9999.0,0.0
0,561400,STARFRUIT,5065,1,5064.0,24.0,,,5071,25,,,,,5068.0,0.0
0,561500,AMETHYSTS,9995,20,,,,,9998,1,10005.0,20.0,,,9996.5,0.0
0,561500,STARFRUIT,5064,20,,,,,5071,20,,,,,5067.5,0.0
0,561600,AMETHYSTS,9996,2,9995.0,22.0,,,10002,3,10004.0,2.0,10005.0,22.0,9999.0,0.0
0,561600,STARFRUIT,5064,24,,,,,5069,3,5071.0,24.0,,,5066.5,0.0
0,561700,STARFRUIT,5065,2,5064.0,20.0,,,5071,22,,,,,5068.0,0.0
0,561700,AMETHYSTS,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,0.0
0,561800,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
0,561800,STARFRUIT,5064,29,,,,,5071,29,,,,,5067.5,0.0
0,561900,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
0,561900,STARFRUIT,5063,31,,,,,5070,31,,,,,5066.5,0.0
0,580000,AMETHYSTS,9995,21,,,,,10002,1,10005.0,21.0,,,9998.5,0.0
0,580000,STARFRUIT,5064,21,,,,,5070,6,5072.0,21.0,,,5067.0,0.0
0,580100,STARFRUIT,5065,29,,,,,5071,2,5072.0,27.0,,,5068.0,0.0
0,580100,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
0,580200,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
0,580200,STARFRUIT,5065,26,,,,,5072,26,,,,,5068.5,0.0
0,580300,AMETHYSTS,10000,4,9995.0,22.0,,,10002,7,10005.0,22.0,,,10001.0,0.0
0,580300,STARFRUIT,5068,4,5065.0,22.0,,,5072,22,,,,,5070.0,0.0
0,580400,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
0,580400,STARFRUIT,5065,24,,,,,5072,24,,,,,5068.5,0.0
0,580500,STARFRUIT,5065,23,,,,,5066,1,5072.0,23.0,,,5065.5,0.0
0,580500,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
0,580600,AMETHYSTS,9996,1,9995.0,27.0,,,10002,1,10004.0,1.0,10005.0,27.0,9999.0,0.0
0,580600,STARFRUIT,5066,1,5065.0,27.0,,,5070,1,5072.0,28.0,,,5068.0,0.0
0,580700,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
0,580700,STARFRUIT,5064,24,,,,,5066,5,5071.0,24.0,,,5065.0,0.0
0,580800,STARFRUIT,5070,1,5065.0,2.0,5064.0,29.0,5071,31,,,,,5070.5,0.0
0,580800,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
0,580900,STARFRUIT,5065,27,,,,,5072,27,,,,,5068.5,0.0
0,580900,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
0,581000,STARFRUIT,5066,26,,,,,5073,26,,,,,5069.5,0.0
0,581000,AMETHYSTS,10002,2,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,0.0
0,581100,AMETHYSTS,9995,30,,,,,10002,10,10005.0,30.0,,,9998.5,0.0
0,581100,STARFRUIT,5066,30,,,,,5073,30,,,,,5069.5,0.0
0,581200,STARFRUIT,5065,26,,,,,5072,26,,,,,5068.5,0.0
0,581200,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
0,581300,STARFRUIT,5065,26,,,,,5072,26,,,,,5068.5,0.0
0,581300,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
0,581400,STARFRUIT,5065,31,,,,,5072,31,,,,,5068.5,0.0
0,581400,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
0,581500,AMETHYSTS,9996,1,9995.0,20.0,,,10002,10,10004.0,1.0,10005.0,20.0,9999.0,0.0
0,581500,STARFRUIT,5065,21,,,,,5070,1,5072.0,21.0,,,5067.5,0.0
0,581600,STARFRUIT,5071,1,5065.0,27.0,,,5072,27,,,,,5071.5,0.0
0,581600,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
0,581700,STARFRUIT,5066,6,5065.0,23.0,,,5072,23,,,,,5069.0,0.0
0,581700,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
0,581800,STARFRUIT,5066,2,5065.0,23.0,,,5072,23,,,,,5069.0,0.0
0,581800,AMETHYSTS,10002,4,9995.0,23.0,,,10005,23,,,,,10003.5,0.0
0,581900,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
0,581900,STARFRUIT,5066,1,5065.0,20.0,,,5072,21,,,,,5069.0,0.0
0,600000,STARFRUIT,5067,25,,,,,5074,25,,,,,5070.5,0.0
0,600000,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
0,600100,STARFRUIT,5073,1,5067.0,23.0,,,5074,23,,,,,5073.5,0.0
0,600100,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
0,600200,STARFRUIT,5067,22,,,,,5072,5,5074.0,22.0,,,5069.5,0.0
0,600200,AMETHYSTS,9998,10,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0
0,600300,AMETHYSTS,9998,9,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0
0,600300,STARFRUIT,5067,31,,,,,5072,6,5074.0,31.0,,,5069.5,0.0
0,600400,STARFRUIT,5068,1,5067.0,28.0,,,5074,29,,,,,5071.0,0.0
0,600400,AMETHYSTS,10002,5,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10003.0,0.0
0,600500,STARFRUIT,5068,4,5067.0,22.0,,,5074,22,,,,,5071.0,0.0
0,600500,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
0,600600,STARFRUIT,5073,1,5068.0,7.0,5067.0,22.0,5074,22,,,,,5073.5,0.0
0,600600,AMETHYSTS,9998,7,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,0.0
0,600700,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
0,600700,STARFRUIT,5073,1,5068.0,2.0,5067.0,24.0,5074,2,5075.0,24.0,,,5073.5,0.0
0,600800,STARFRUIT,5067,20,,,,,5068,7,5074.0,22.0,,,5067.5,0.0
0,600800,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
0,600900,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
0,600900,STARFRUIT,5068,6,5067.0,27.0,,,5074,27,,,,,5071.0,0.0
0,601000,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
0,601000,STARFRUIT,5068,7,5067.0,29.0,,,5074,30,,,,,5071.0,0.0
0,601100,AMETHYSTS,9996,1,9995.0,20.0,,,10002,7,10004.0,1.0,10005.0,20.0,9999.0,0.0
0,601100,STARFRUIT,5067,21,,,,,5074,21,,,,,5070.5,0.0
0,601200,STARFRUIT,5068,2,5067.0,29.0,,,5072,4,5074.0,31.0,,,5070.0,0.0
0,601200,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
0,601300,AMETHYSTS,10002,2,9998.0,10.0,9995.0,26.0,10005,26,,,,,10003.5,0.0
0,601300,STARFRUIT,5068,26,,,,,5075,26,,,,,5071.5,0.0
0,601400,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
0,601400,STARFRUIT,5068,24,,,,,5074,2,5075.0,22.0,,,5071.0,0.0
0,601500,AMETHYSTS,9995,27,,,,,10002,8,10005.0,27.0,,,9998.5,0.0
0,601500,STARFRUIT,5068,27,,,,,5069,5,5075.0,27.0,,,5068.5,0.0
0,601600,STARFRUIT,5067,24,,,,,5074,24,,,,,5070.5,0.0
0,601600,AMETHYSTS,9995,24,,,,,9998,9,10005.0,24.0,,,9996.5,0.0
0,601700,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
0,601700,STARFRUIT,5068,28,,,,,5075,28,,,,,5071.5,0.0
0,601800,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
0,601800,STARFRUIT,5069,31,,,,,5075,1,5076.0,30.0,,,5072.0,0.0
0,601900,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
0,601900,STARFRUIT,5069,24,,,,,5075,1,5076.0,23.0,,,5072.0,0.0
0,620000,STARFRUIT,5065,21,,,,,5072,21,,,,,5068.5,0.0
0,620000,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
0,620100,AMETHYSTS,10002,11,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0,0.0
0,620100,STARFRUIT,5070,1,5066.0,3.0,5065.0,30.0,5072,30,,,,,5071.0,0.0
0,620200,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
0,620200,STARFRUIT,5066,5,5065.0,22.0,,,5071,1,5072.0,21.0,,,5068.5,0.0
0,620300,AMETHYSTS,10002,1,9998.0,9.0,9995.0,22.0,10005,22,,,,,10003.5,0.0
0,620300,STARFRUIT,5065,22,,,,,5066,1,5072.0,22.0,,,5065.5,0.0
0,620400,STARFRUIT,5065,31,,,,,5072,31,,,,,5068.5,0.0
0,620400,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
0,620500,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
0,620500,STARFRUIT,5065,28,,,,,5072,28,,,,,5068.5,0.0
0,620600,AMETHYSTS,9996,2,9995.0,26.0,,,9998,1,10004.0,2.0,10005.0,26.0,9997.0,0.0
0,620600,STARFRUIT,5065,28,,,,,5072,28,,,,,5068.5,0.0
0,620700,STARFRUIT,5065,30,,,,,5072,30,,,,,5068.5,0.0
0,620700,AMETHYSTS,9996,2,9995.0,28.0,,,10002,3,10004.0,2.0,10005.0,28.0,9999.0,0.0
0,620800,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
0,620800,STARFRUIT,5064,29,,,,,5065,1,5072.0,29.0,,,5064.5,0.0
0,620900,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
0,620900,STARFRUIT,5064,28,,,,,5069,4,5071.0,28.0,,,5066.5,0.0
0,621000,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
0,621000,STARFRUIT,5069,1,5064.0,31.0,,,5070,2,5071.0,29.0,,,5069.5,0.0
0,621100,STARFRUIT,5064,20,,,,,5071,20,,,,,5067.5,0.0
0,621100,AMETHYSTS,9995,20,,,,,9998,1,10005.0,20.0,,,9996.5,0.0
0,621200,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
0,621200,STARFRUIT,5064,23,,,,,5071,23,,,,,5067.5,0.0
0,621300,AMETHYSTS,9998,7,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,0.0
0,621300,STARFRUIT,5065,3,5064.0,22.0,,,5070,2,5071.0,20.0,,,5067.5,0.0
0,621400,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
0,621400,STARFRUIT,5064,21,,,,,5069,8,5071.0,21.0,,,5066.5,0.0
0,621500,STARFRUIT,5064,28,,,,,5071,28,,,,,5067.5,0.0
0,621500,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
0,621600,AMETHYSTS,9996,1,9995.0,20.0,,,10002,9,10004.0,1.0,10005.0,20.0,9999.0,0.0
0,621600,STARFRUIT,5064,20,,,,,5071,21,,,,,5067.5,0.0
0,621700,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
0,621700,STARFRUIT,5064,29,,,,,5071,29,,,,,5067.5,0.0
0,621800,AMETHYSTS,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0,0.0
0,621800,STARFRUIT,5065,30,,,,,5070,7,5072.0,30.0,,,5067.5,0.0
0,621900,STARFRUIT,5065,1,5064.0,30.0,,,5071,31,,,,,5068.0,0.0
0,621900,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
0,640000,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
0,640000,STARFRUIT,5069,26,,,,,5076,26,,,,,5072.5,0.0
0,640100,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
0,640100,STARFRUIT,5070,7,5069.0,31.0,,,5076,31,,,,,5073.0,0.0
0,640200,AMETHYSTS,9998,9,9995.0,24.0,,,10005,24,,,,,10001.5,0.0
0,640200,STARFRUIT,5069,24,,,,,5076,24,,,,,5072.5,0.0
0,640300,STARFRUIT,5070,26,,,,,5077,26,,,,,5073.5,0.0
0,640300,AMETHYSTS,9998,2,9995.0,26.0,,,10005,26,,,,,10001.5,0.0
0,640400,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
